date,dados.gov.br,data.comsode.eu,data.edincubator.eu,data.gov.ie,data.gov.ro,data.gov.si,data.gov.sk,data.gov.uk,data.gv.at,datahub.io,energydata.info,hubofdata.ru,odn.opendata.sk,opendata.government.bg,opendata.hu,opendata.praha.eu,opendata.swiss,www.data.gov.sg,www.europeandataportal.eu,www.govdata.de,www.hri.fi,www.opendataphilly.org
20140415,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140416,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140417,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140418,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140419,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140420,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140421,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140422,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140423,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140424,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140426,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140427,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140428,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140429,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140430,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140501,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140502,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140503,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140504,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140505,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140506,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140507,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140509,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140510,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140513,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140514,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140515,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140517,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140518,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140520,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140521,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140522,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140523,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140524,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140525,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140526,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140527,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140528,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140529,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140530,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140531,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140601,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140602,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140603,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140604,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140605,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140606,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140607,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140608,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140609,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140610,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140611,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140612,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140613,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140615,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140616,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140617,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140618,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140619,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140624,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140625,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140626,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140627,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140628,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140629,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140630,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140701,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140702,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140703,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140704,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140705,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140706,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140707,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,36,-1,-1
20140708,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,38,-1,-1
20140709,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,38,-1,-1
20140710,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,38,-1,-1
20140711,15,-1,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,38,-1,-1
20140714,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140715,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140716,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140717,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140718,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140719,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140720,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140721,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140722,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140723,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140724,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140725,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140726,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140727,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140728,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140729,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140730,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140731,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140801,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140802,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140803,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140804,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,38,-1,-1
20140806,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140807,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140808,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140809,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140810,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140811,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140812,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140813,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140814,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140815,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140816,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140817,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140818,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140819,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140820,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140821,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140822,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140823,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140824,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140825,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140827,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140828,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140829,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140830,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140831,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140903,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140904,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140905,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140906,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140907,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140909,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140910,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140911,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140912,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140913,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140914,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140916,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140917,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140918,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140919,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140920,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140921,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140924,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140925,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140926,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140927,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140928,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140929,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20140930,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141001,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141002,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141003,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141004,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141005,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141006,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141007,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141008,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141009,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141010,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141011,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141012,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141013,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141014,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141015,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141016,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141017,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141018,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141019,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141020,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141022,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141023,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141024,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141025,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141027,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141028,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141029,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141030,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141031,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141101,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141102,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141104,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141105,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141106,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141107,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141108,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141109,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141110,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141111,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141112,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141113,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141114,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141115,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141116,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141117,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141118,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141119,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141120,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141121,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141122,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141123,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141124,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141126,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141127,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141130,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141201,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141202,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141203,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141204,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141205,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141206,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141207,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141208,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141209,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141210,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141212,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141213,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141214,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141215,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141217,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141218,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141219,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141222,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
